id,label,municipality,parent,school_level
86351879,Furulundsskolan 2,Sölvesborgs kommun,Sölvesborgs kommun,secondary_school
56041144,Furulundsskolan 3,Sölvesborgs kommun,Sölvesborgs kommun,secondary_school
72984079,Fyrisskolan,Uppsala kommun,Uppsala kommun,secondary_school
51760971,Fässbergsgymnasiet enhet 2,Mölndals kommun,Mölndals kommun,secondary_school
74322969,"Fågelvik, gymnasieskola",Tibro kommun,Tibro kommun,secondary_school
33000808,"Fågelviksgymnasiet, enhet 3",Tibro kommun,Tibro kommun,secondary_school
86310217,G.O. Kompetens Transportgymnasium,Helsingborgs kommun,Helsingborgs kommun,secondary_school
89837629,GTI:s gymnasieskola,Göteborgs kommun,Göteborgs kommun,secondary_school
14677676,Gamlebygymnasiet,Västerviks kommun,Västerviks kommun,secondary_school
36581179,Gislaveds gymn Introduktionspr,Gislaveds kommun,Gislaveds kommun,secondary_school
25679488,Gislaveds gymnasium Ekonomisk sektor,Gislaveds kommun,Gislaveds kommun,secondary_school
25677996,Gislaveds gymnasium NEO sektor,Gislaveds kommun,Gislaveds kommun,secondary_school
89888648,Gislaveds gymnasium Teknisk sektor,Gislaveds kommun,Gislaveds kommun,secondary_school
29423248,Globala gymnasiet 29423248,Stockholms kommun,Stockholms kommun,secondary_school
76054399,Globala gymnasiet 76054399,Stockholms kommun,Stockholms kommun,secondary_school
35063170,Gnosjöandans kunskapsc. gy,Gnosjö kommun,Gnosjö kommun,secondary_school
17088475,Grafiskt utbildningscenter GUC,Uppsala kommun,Uppsala kommun,secondary_school
42517257,Grans naturbruksgymnasium,Piteå kommun,Piteå kommun,secondary_school
54395430,Grennaskolan GY,Jönköpings kommun,Jönköpings kommun,secondary_school
23555409,Grillska Gymnasiet Eskilstuna,Eskilstuna kommun,Eskilstuna kommun,secondary_school
61185500,Grillska Gymnasiet Liljeholmen,Stockholms kommun,Stockholms kommun,secondary_school
33132452,Grillska Gymnasiet Stockholm,Stockholms kommun,Stockholms kommun,secondary_school
21627442,Grillska Gymnasiet Sundbyberg,Sundbybergs kommun,Sundbybergs kommun,secondary_school
36480690,Grillska Gymnasiet Uppsala,Uppsala kommun,Uppsala kommun,secondary_school
10433896,Grillska Gymnasiet Västerås,Västerås kommun,Västerås kommun,secondary_school
49739986,Grillska Gymnasiet Örebro,Örebro kommun,Örebro kommun,secondary_school
52690153,Gränsälvsgymnasiet Övertorneå,Övertorneå kommun,Övertorneå kommun,secondary_school
90990441,Guldstadsgymnasiet i Skellefteå,Skellefteå kommun,Skellefteå kommun,secondary_school
92814975,Gullmarsgymnasiet 1,Lysekils kommun,Lysekils kommun,secondary_school
60873719,Gullmarsgymnasiet 2,Lysekils kommun,Lysekils kommun,secondary_school
29706369,Gullmarsgymnasiet 3,Lysekils kommun,Lysekils kommun,secondary_school
53400472,Gullviva gymnasiet,Botkyrka kommun,Botkyrka kommun,secondary_school
24277564,"Gustavsbergs gymnasium ,G2,",Värmdö kommun,Värmdö kommun,secondary_school
31279294,Gutegymnasiet,Gotlands kommun,Gotlands kommun,secondary_school
81558435,Guteskolan Södra,Gotlands kommun,Gotlands kommun,secondary_school
57446690,Gymn.utb. Töreboda Kanalskolan,Töreboda kommun,Töreboda kommun,secondary_school
12994441,Gymnasieakademin,Göteborgs kommun,Göteborgs kommun,secondary_school
55295253,Gymnasieskolan,Överkalix kommun,Överkalix kommun,secondary_school
56942970,Gymnasieskolan Futurum,Stockholms kommun,Stockholms kommun,secondary_school
40338843,Gymnasieskolan Knut Hahn 1,Ronneby kommun,Ronneby kommun,secondary_school
77440824,Gymnasieskolan Knut Hahn 2,Ronneby kommun,Ronneby kommun,secondary_school
13883567,Gymnasieskolan Knut Hahn 3,Ronneby kommun,Ronneby kommun,secondary_school
60142020,Gymnasieskolan Metapontum,Stockholms kommun,Stockholms kommun,secondary_school
75939593,Gymnasieskolan Spyken,Lunds kommun,Lunds kommun,secondary_school
63035915,Gymnasieskolan Vipan,Lunds kommun,Lunds kommun,secondary_school
86320340,Gymnasiesärskola och introduktionsprogram,Marks kommun,Marks kommun,secondary_school
43827700,Gymnasieutb. i Staffanstorp,Staffanstorps kommun,Staffanstorps kommun,secondary_school
49279427,Gymnasieutb. Älvkarleby komvux,Älvkarleby kommun,Älvkarleby kommun,secondary_school
11681103,Gymnasieutbildn. i Svenljunga,Svenljunga kommun,Svenljunga kommun,secondary_school
24445686,Gymnasieutbildning i Lekeberg,Lekebergs kommun,Lekebergs kommun,secondary_school
70011480,Gymnasieutbildningen i Bjuv,Bjuvs kommun,Bjuvs kommun,secondary_school
73416853,Gymnasieutbildningen i Burlöv,Burlövs kommun,Burlövs kommun,secondary_school
19599583,Gymnasieutbildningen i Gagnef,Gagnefs kommun,Gagnefs kommun,secondary_school
41878314,Gymnasieutbildningen i Orust,Orusts kommun,Orusts kommun,secondary_school
99796682,Gymnasieutbildningen i Ödeshög,Ödeshögs kommun,Ödeshögs kommun,secondary_school
84200045,Göinge utbildningscenter,Östra Göinge kommun,Östra Göinge kommun,secondary_school
41119610,Göranssonska skolan,Sandvikens kommun,Sandvikens kommun,secondary_school
53660780,Göteborgregionens tekniska gy,Göteborgs kommun,Göteborgs kommun,secondary_school
88774402,Göteborgs Högre Samskola gy.,Göteborgs kommun,Göteborgs kommun,secondary_school
74434644,Hagagymnasiet,Borlänge kommun,Borlänge kommun,secondary_school
49750031,Hagagymnasiet skolenhet Blå,Norrköpings kommun,Norrköpings kommun,secondary_school
76485705,Hagagymnasiet skolenhet grön,Norrköpings kommun,Norrköpings kommun,secondary_school
31771188,Hagagymnasiet skolenhet gul,Norrköpings kommun,Norrköpings kommun,secondary_school
93239262,Hagagymnasiet skolenhet röd,Norrköpings kommun,Norrköpings kommun,secondary_school
67422309,Haganässkolan 1,Älmhults kommun,Älmhults kommun,secondary_school
36234905,Haganässkolan 1,Älmhults kommun,Älmhults kommun,secondary_school
67058407,Haganässkolan2,Älmhults kommun,Älmhults kommun,secondary_school
55155562,Hagströmska gymnasiet Falun,Falu kommun,Falu kommun,secondary_school
14057258,Hagströmska gymnasiet Linköping,Linköpings kommun,Linköpings kommun,secondary_school
24787883,Hagströmska gymnasiet Uppsala,Uppsala kommun,Uppsala kommun,secondary_school
10342448,Hahrska gymnasiet,Västerås kommun,Västerås kommun,secondary_school
18072172,Hampnäs gymnasium,Örnsköldsviks kommun,Örnsköldsviks kommun,secondary_school
45385886,Hantverksakademins Gymnasium,Stockholms kommun,Stockholms kommun,secondary_school
42022406,Helixgymnasiet Borlänge,Borlänge kommun,Borlänge kommun,secondary_school
77352223,Helsingborgs Lärlingsgymnasium,Helsingborgs kommun,Helsingborgs kommun,secondary_school
83085136,Helsingborgs Ridgymnasium,Helsingborgs kommun,Helsingborgs kommun,secondary_school
75458014,Helsingborgs Sportgymnasium,Helsingborgs kommun,Helsingborgs kommun,secondary_school
70811222,Hermods Distansgymnasium,Stockholms kommun,Stockholms kommun,secondary_school
75141151,Hermods Gymnasium Göteborg,Göteborgs kommun,Göteborgs kommun,secondary_school
23548714,Hermods Gymnasium Malmö,Malmö kommun,Malmö kommun,secondary_school
17911161,Hermods Gymnasium Stockholm,Stockholms kommun,Stockholms kommun,secondary_school
27993549,Herrgårdsgymnasiet A,Säffle kommun,Säffle kommun,secondary_school
41565332,Herrgårdsgymnasiet B,Säffle kommun,Säffle kommun,secondary_school
71043974,Hersby gymnasium,Lidingö kommun,Lidingö kommun,secondary_school
26734780,Hersby gymnasium NATEIM,Lidingö kommun,Lidingö kommun,secondary_school
25745773,Himmelstalundsgymnasiet,Norrköpings kommun,Norrköpings kommun,secondary_school
81619482,Hjalmar Lundbohmsskolan enhet 1,Kiruna kommun,Kiruna kommun,secondary_school
83829189,Hjalmar Lundbohmsskolan enhet 2,Kiruna kommun,Kiruna kommun,secondary_school
46145886,Hjalmar Lundbohmsskolan enhet 3,Kiruna kommun,Kiruna kommun,secondary_school
12395564,Hjalmar Lundbohmsskolan enhet 4,Kiruna kommun,Kiruna kommun,secondary_school
59386837,Hjalmar Strömerskolan,Strömsunds kommun,Strömsunds kommun,secondary_school
99394620,Holavedsgymnasiet ASB,Tranås kommun,Tranås kommun,secondary_school
95368476,Holavedsgymnasiet CAX,Tranås kommun,Tranås kommun,secondary_school
76342612,Holavedsgymnasiet SCD,Tranås kommun,Tranås kommun,secondary_school
14853321,Holavedsgymnasiet TYM,Tranås kommun,Tranås kommun,secondary_school
55795961,Hornavanskolan,Arjeplogs kommun,Arjeplogs kommun,secondary_school
49862313,Huddingegymnasiet,Huddinge kommun,Huddinge kommun,secondary_school
76877530,Hudikgymnasiet,Hudiksvalls kommun,Hudiksvalls kommun,secondary_school
98053087,Hulebäcksgymnasiet 1,Härryda kommun,Härryda kommun,secondary_school
92533079,Hulebäcksgymnasiet 2,Härryda kommun,Härryda kommun,secondary_school
61528940,Hulebäcksgymnasiet 3,Härryda kommun,Härryda kommun,secondary_school
23681822,Hulebäcksgymnasiet 4,Härryda kommun,Härryda kommun,secondary_school
66861851,Hulebäcksgymnasiet 5,Härryda kommun,Härryda kommun,secondary_school
72206824,Hulebäcksgymnasiet 6,Härryda kommun,Härryda kommun,secondary_school
47046103,Hultsfreds gymnasium 1,Hultsfreds kommun,Hultsfreds kommun,secondary_school
56664512,Hultsfreds gymnasium 2,Hultsfreds kommun,Hultsfreds kommun,secondary_school
38167912,Hultsfreds gymnasium 3,Hultsfreds kommun,Hultsfreds kommun,secondary_school
12717584,Humanus Gymnasium Lund,Lunds kommun,Lunds kommun,secondary_school
88445871,Hushagsgymnasiet,Borlänge kommun,Borlänge kommun,secondary_school
34222422,Hvilan Utbildning,Staffanstorps kommun,Staffanstorps kommun,secondary_school
61701709,Hvitfeldtska gymnasiet 1,Göteborgs kommun,Göteborgs kommun,secondary_school
61469192,Hvitfeldtska gymnasiet 2,Göteborgs kommun,Göteborgs kommun,secondary_school
84306392,Hvitfeldtska gymnasiet 3,Göteborgs kommun,Göteborgs kommun,secondary_school
28627819,Hvitfeldtska gymnasiet 4,Göteborgs kommun,Göteborgs kommun,secondary_school
30086854,Hvitfeldtska gymnasiet 5,Göteborgs kommun,Göteborgs kommun,secondary_school
50235617,Hvitfeldtska gymnasiet 6,Göteborgs kommun,Göteborgs kommun,secondary_school
43623146,Häggviks Gymnasium,Sollentuna kommun,Sollentuna kommun,secondary_school
91748148,Hälsingegymnasiet,Bollnäs kommun,Bollnäs kommun,secondary_school
17173461,Härjedalens gymnasium,Härjedalens kommun,Härjedalens kommun,secondary_school
55535552,Härnösands gymnasium 1,Härnösands kommun,Härnösands kommun,secondary_school
30468157,Härnösands gymnasium 3,Härnösands kommun,Härnösands kommun,secondary_school
19560192,Härnösands gymnasium2,Härnösands kommun,Härnösands kommun,secondary_school
92858957,Hässleholms Tekniska Skola,Hässleholms kommun,Hässleholms kommun,secondary_school
18050549,Hässleholms Tekniska skola 3,Hässleholms kommun,Hässleholms kommun,secondary_school
31057219,Högbergsskolan,Tierps kommun,Tierps kommun,secondary_school
67783774,Högsby utbildningscenter,Högsby kommun,Högsby kommun,secondary_school
64858669,Högskoleförberedande program,Marks kommun,Marks kommun,secondary_school
95324620,"Hörby Lärcenter, Gymnasieutb.",Hörby kommun,Hörby kommun,secondary_school
38917647,Hörby Yrkesgymnasium,Hörby kommun,Hörby kommun,secondary_school
26627862,IHGR-gymnasiet,Göteborgs kommun,Göteborgs kommun,secondary_school
17557894,IMSPR,Vindelns kommun,Vindelns kommun,secondary_school
79094701,IT-Gymnasiet Göteborg,Göteborgs kommun,Göteborgs kommun,secondary_school
79033948,IT-Gymnasiet Helsingborg,Helsingborgs kommun,Helsingborgs kommun,secondary_school
41867682,IT-Gymnasiet Karlstad,Karlstads kommun,Karlstads kommun,secondary_school
53691739,IT-Gymnasiet Kristianstad,Kristianstads kommun,Kristianstads kommun,secondary_school
26671095,IT-Gymnasiet Skövde,Skövde kommun,Skövde kommun,secondary_school
92204274,IT-Gymnasiet Stockholm,Stockholms kommun,Stockholms kommun,secondary_school
17276047,IT-Gymnasiet Sundbyberg,Sundbybergs kommun,Sundbybergs kommun,secondary_school
99838438,IT-Gymnasiet Södertörn,Huddinge kommun,Huddinge kommun,secondary_school
52048443,IT-Gymnasiet Uppsala,Uppsala kommun,Uppsala kommun,secondary_school
43154449,IT-Gymnasiet Västerås,Västerås kommun,Västerås kommun,secondary_school
21532545,IT-Gymnasiet Åkersberga,Österåkers kommun,Österåkers kommun,secondary_school
29225010,IT-Gymnasiet Örebro,Örebro kommun,Örebro kommun,secondary_school
71728074,IV-programmet i Nora,Nora kommun,Nora kommun,secondary_school
65136104,Impius gymnasium,Helsingborgs kommun,Helsingborgs kommun,secondary_school
55711881,Individuella Gymnasiet,Ekerö kommun,Ekerö kommun,secondary_school
53494028,Individuella programmet,Hjo kommun,Hjo kommun,secondary_school
24501884,Ingelstadgymnasiet,Växjö kommun,Växjö kommun,secondary_school
48847282,Ingrid Segerstedts gymnasium,Göteborgs kommun,Göteborgs kommun,secondary_school
28967085,"Ingridskolan, gymnasiet",Solna kommun,Solna kommun,secondary_school
87554242,Interkulturella enheten,Eskilstuna kommun,Eskilstuna kommun,secondary_school
72517762,International IT College of Sweden Gothenburg,Göteborgs kommun,Göteborgs kommun,secondary_school
35084976,International IT College of Sweden Stockholm,Stockholms kommun,Stockholms kommun,secondary_school
25525759,International School of the Stockholm Region 25525759,Stockholms kommun,Stockholms kommun,secondary_school
61826221,International school of Hbg/Gy,Helsingborgs kommun,Helsingborgs kommun,secondary_school
32995170,Internationella Gymnasiet,Uppsala kommun,Uppsala kommun,secondary_school
49068301,Internationella Kunskapsgymnasiet,Stockholms kommun,Stockholms kommun,secondary_school
39734083,Introduktion språk,Marks kommun,Marks kommun,secondary_school
60440546,Introduktionsprogram Gy,Vingåkers kommun,Vingåkers kommun,secondary_school
19100658,Introduktionsprogrammen,Borlänge kommun,Borlänge kommun,secondary_school
43572319,JENSEN Gymnasium Borås,Borås kommun,Borås kommun,secondary_school
38684438,JENSEN Gymnasium Göteborg,Göteborgs kommun,Göteborgs kommun,secondary_school
56330385,JENSEN Gymnasium Helsingborg,Helsingborgs kommun,Helsingborgs kommun,secondary_school
59898194,JENSEN Gymnasium Internationella,Stockholms kommun,Stockholms kommun,secondary_school
18881773,JENSEN Gymnasium Jönköping,Jönköpings kommun,Jönköpings kommun,secondary_school
38460895,JENSEN Gymnasium Linköping,Linköpings kommun,Linköpings kommun,secondary_school
26324896,JENSEN Gymnasium Lund,Lunds kommun,Lunds kommun,secondary_school
48593439,JENSEN Gymnasium Malmö,Malmö kommun,Malmö kommun,secondary_school
38195284,JENSEN Gymnasium Norra,Stockholms kommun,Stockholms kommun,secondary_school
97510495,JENSEN Gymnasium Södra,Stockholms kommun,Stockholms kommun,secondary_school
61674097,JENSEN Gymnasium Uppsala,Uppsala kommun,Uppsala kommun,secondary_school
49170638,JENSEN Gymnasium Västerås,Västerås kommun,Västerås kommun,secondary_school
92192566,JENSEN Gymnasium Örebro,Örebro kommun,Örebro kommun,secondary_school
46660042,Jacobsskolan,Hässleholms kommun,Hässleholms kommun,secondary_school
75870780,Jenny Nyströmsskolan 1 ES,Kalmar kommun,Kalmar kommun,secondary_school
62439199,"Jenny Nyströmsskolan 1 HT, IM",Kalmar kommun,Kalmar kommun,secondary_school
66132676,"Jenny Nyströmsskolan 2 ES, RL",Kalmar kommun,Kalmar kommun,secondary_school
12886223,"Jenny Nyströmsskolan 2 HT, RL",Kalmar kommun,Kalmar kommun,secondary_school
99360748,Jenny Nyströmsskolan 3 IM,Kalmar kommun,Kalmar kommun,secondary_school
80762863,"Jenny Nyströmsskolan 4 BF, VO",Kalmar kommun,Kalmar kommun,secondary_school
56271955,Jenny Nyströmsskolan 6 NA,Kalmar kommun,Kalmar kommun,secondary_school
69747871,Johan Movingers Gymnasium,Solna kommun,Solna kommun,secondary_school
20228162,Johannes Hedberggymnasiet,Helsingborgs kommun,Helsingborgs kommun,secondary_school
23350817,John Norlandergymnasiet,Kumla kommun,Kumla kommun,secondary_school
17184072,"Jämtlands Gymn, Bispgården",Ragunda kommun,Ragunda kommun,secondary_school
26864271,"Jämtlands Gymn, Bräcke 4A",Bräcke kommun,Bräcke kommun,secondary_school
64411379,"Jämtlands Gymn, Bräcke 4B",Bräcke kommun,Bräcke kommun,secondary_school
32239920,"Jämtlands Gymn, Fyrvalla 3A",Östersunds kommun,Östersunds kommun,secondary_school
98781765,"Jämtlands Gymn, Fyrvalla 3B",Östersunds kommun,Östersunds kommun,secondary_school
93208318,"Jämtlands Gymn, Palmcrantz 2C",Östersunds kommun,Östersunds kommun,secondary_school
31611451,"Jämtlands Gymn, Palmcrantz 3A",Östersunds kommun,Östersunds kommun,secondary_school
75442735,"Jämtlands Gymn, Palmcrantz 3B",Östersunds kommun,Östersunds kommun,secondary_school
74661027,"Jämtlands Gymn, Palmcrantz 3D",Östersunds kommun,Östersunds kommun,secondary_school
64725297,"Jämtlands Gymn, Torsta",Krokoms kommun,Krokoms kommun,secondary_school
38880984,"Jämtlands Gymn, Wargentin 1A",Östersunds kommun,Östersunds kommun,secondary_school
28872974,"Jämtlands Gymn, Wargentin 1B",Östersunds kommun,Östersunds kommun,secondary_school
87112995,"Jämtlands Gymn, Wargentin 1C",Östersunds kommun,Östersunds kommun,secondary_school
36869352,"Jämtlands Gymn, Wargentin 1D",Östersunds kommun,Östersunds kommun,secondary_school
69812576,"Jämtlands Gymn, Wargentin 1E",Östersunds kommun,Östersunds kommun,secondary_school
18686599,"Jämtlands Gymn, Wargentin 2A",Östersunds kommun,Östersunds kommun,secondary_school
93779220,"Jämtlands Gymn, Wargentin 2B",Östersunds kommun,Östersunds kommun,secondary_school
77797484,"Jämtlands Gymn, Wargentin 2C",Östersunds kommun,Östersunds kommun,secondary_school
53279140,"Jämtlands Gymn, Wargentin 2D",Östersunds kommun,Östersunds kommun,secondary_school
43362941,"Jämtlands Gymn, Wången",Krokoms kommun,Krokoms kommun,secondary_school
15149235,"Jämtlands Gymn, Åre",Åre kommun,Åre kommun,secondary_school
82084961,Järfälla gymnasium,Järfälla kommun,Järfälla kommun,secondary_school
80280597,Järna Naturbruksgymnasium,Södertälje kommun,Södertälje kommun,secondary_school
19456482,KC-gymnasiet,Sotenäs kommun,Sotenäs kommun,secondary_school
88000850,Kalix Naturbruksgymnasium,Kalix kommun,Kalix kommun,secondary_school
48047070,Kaplanskolan,Skellefteå kommun,Skellefteå kommun,secondary_school
16848652,Karlbergsgymnasiet 1,Åmåls kommun,Åmåls kommun,secondary_school
88429477,Karlbergsgymnasiet 2,Åmåls kommun,Åmåls kommun,secondary_school
94975733,Karlbergsgymnasiet 3,Åmåls kommun,Åmåls kommun,secondary_school
82840198,Karlfeldtgymnasiet ro 1,Avesta kommun,Avesta kommun,secondary_school
18208087,Karlfeldtgymnasiet ro 2,Avesta kommun,Avesta kommun,secondary_school
89982804,Karlfeldtgymnasiet ro 3,Avesta kommun,Avesta kommun,secondary_school
45830583,Karlskoga Idrottsgymnasium,Karlskoga kommun,Karlskoga kommun,secondary_school
21363125,Karolinaskolan,Höörs kommun,Höörs kommun,secondary_school
56886667,Karolinska gymnasiet,Örebro kommun,Örebro kommun,secondary_school
32550660,Katedralskolan,Uppsala kommun,Uppsala kommun,secondary_school
56639389,Katedralskolan,Lunds kommun,Lunds kommun,secondary_school
53821161,Katedralskolan 1,Linköpings kommun,Linköpings kommun,secondary_school
46707989,Katedralskolan 1,Växjö kommun,Växjö kommun,secondary_school
31199511,Katedralskolan 2,Linköpings kommun,Linköpings kommun,secondary_school
46986216,Katedralskolan 2,Växjö kommun,Växjö kommun,secondary_school
67924816,Katedralskolan 3,Växjö kommun,Växjö kommun,secondary_school
12934438,Katedralskolan 3,Linköpings kommun,Linköpings kommun,secondary_school
92805465,Katedralskolan 4,Växjö kommun,Växjö kommun,secondary_school
77986149,Katedralskolan Skara Ro A,Skara kommun,Skara kommun,secondary_school
30706655,Katedralskolan Skara Ro B,Skara kommun,Skara kommun,secondary_school
65674821,Katedralskolan Skara Ro C,Skara kommun,Skara kommun,secondary_school
92332557,Katedralskolan Skara Ro D,Skara kommun,Skara kommun,secondary_school
14202032,Katrineholms Tekniska College,Katrineholms kommun,Katrineholms kommun,secondary_school
63791419,Katrineholms Tekniska College 1,Katrineholms kommun,Katrineholms kommun,secondary_school
39805497,Katrineholms Tekniska College 2,Katrineholms kommun,Katrineholms kommun,secondary_school
31251822,Katrinelundsgymnasiet 1,Göteborgs kommun,Göteborgs kommun,secondary_school
90099336,Katrinelundsgymnasiet 2,Göteborgs kommun,Göteborgs kommun,secondary_school
96590873,Katrinelundsgymnasiet 3,Göteborgs kommun,Göteborgs kommun,secondary_school
35647481,Katrinelundsgymnasiet 4,Göteborgs kommun,Göteborgs kommun,secondary_school
39549479,Katrinelundsgymnasiet 5,Göteborgs kommun,Göteborgs kommun,secondary_school
20100577,Kattegattgymnasiet 1,Halmstads kommun,Halmstads kommun,secondary_school
81993306,Kattegattgymnasiet 2,Halmstads kommun,Halmstads kommun,secondary_school
19051089,Kattegattgymnasiet 3,Halmstads kommun,Halmstads kommun,secondary_school
29097621,Kattegattgymnasiet 4,Halmstads kommun,Halmstads kommun,secondary_school
42911621,Kavelbro enhet 876,Skövde kommun,Skövde kommun,secondary_school
40575001,Kavelbro enhet 877,Skövde kommun,Skövde kommun,secondary_school
43998440,Kavelbro enhet 878,Skövde kommun,Skövde kommun,secondary_school
73147554,Kitas Ekonomi,Göteborgs kommun,Göteborgs kommun,secondary_school
65752105,Kitas Frisörgymnasium,Göteborgs kommun,Göteborgs kommun,secondary_school
69983740,Kitas Gymnasium,Göteborgs kommun,Göteborgs kommun,secondary_school
66491596,Kitas Natur,Göteborgs kommun,Göteborgs kommun,secondary_school
79516949,Klara Gymnasium Karlstad,Karlstads kommun,Karlstads kommun,secondary_school
43313366,"Klara Gymnasium, Linköping",Linköpings kommun,Linköpings kommun,secondary_school
89461767,Klara Norra Gymnasium Sthlm,Stockholms kommun,Stockholms kommun,secondary_school
94717858,Klara Södra Gymnasium Sthlm,Stockholms kommun,Stockholms kommun,secondary_school
60923874,Klaragymnasiet,Halmstads kommun,Halmstads kommun,secondary_school
15763669,Klaragymnasiet med internat,Olofströms kommun,Olofströms kommun,secondary_school
46379730,Kopparlundsgymnasiet,Västerås kommun,Västerås kommun,secondary_school
31533003,Kristinegymnasiet RO1,Falu kommun,Falu kommun,secondary_school
31429031,Kristinegymnasiet RO2,Falu kommun,Falu kommun,secondary_school
16361868,Kristinegymnasiet RO3,Falu kommun,Falu kommun,secondary_school
99356671,Krokslättsgymnasiet Skolenhet 2,Mölndals kommun,Mölndals kommun,secondary_school
76470241,Krokslättsgymnasiet och Vuxenutbildning Mölndal Enhet 1,Mölndals kommun,Mölndals kommun,secondary_school
86296935,Kullagymnasiet,Höganäs kommun,Höganäs kommun,secondary_school
37802196,Kulturama Gymnasium Natur,Stockholms kommun,Stockholms kommun,secondary_school
78422467,Kulturama gymnasium,Stockholms kommun,Stockholms kommun,secondary_school
38683336,Kungl. Svenska Balettskolan gy 38683336,Stockholms kommun,Stockholms kommun,secondary_school
50908408,Kungsgymnasiet,Jönköpings kommun,Jönköpings kommun,secondary_school
99976753,Kungsgårdsgymnasiet 1,Norrköpings kommun,Norrköpings kommun,secondary_school
58037626,Kungsgårdsgymnasiet 2,Norrköpings kommun,Norrköpings kommun,secondary_school
14278480,Kungsgårdsgymnasiet 3,Norrköpings kommun,Norrköpings kommun,secondary_school
36288955,Kungsh gy/Sthlms Musikgy 36288955,Stockholms kommun,Stockholms kommun,secondary_school
74812809,Kungsh gy/Sthlms Musikgy 74812809,Stockholms kommun,Stockholms kommun,secondary_school
88839172,Kungsh gy/Sthlms Musikgy 88839172,Stockholms kommun,Stockholms kommun,secondary_school
48412612,Kungsholmens Västra Gymnasium 48412612,Stockholms kommun,Stockholms kommun,secondary_school
95618280,Kungsholmens Västra Gymnasium 95618280,Stockholms kommun,Stockholms kommun,secondary_school
56084099,Kungsmadskolan 1,Växjö kommun,Växjö kommun,secondary_school
80711021,Kungsmadskolan 2,Växjö kommun,Växjö kommun,secondary_school
54927401,Kungsmadskolan 3,Växjö kommun,Växjö kommun,secondary_school
17648596,Kungsmadskolan 5,Växjö kommun,Växjö kommun,secondary_school
16720048,Kungsmadskolan 6,Växjö kommun,Växjö kommun,secondary_school
13960635,Kungsmadskolan 7,Växjö kommun,Växjö kommun,secondary_school
75075402,Kungstensgymnasiet,Stockholms kommun,Stockholms kommun,secondary_school
87859089,Kungsängsgymnasiet,Sala kommun,Sala kommun,secondary_school
58187973,Kunskapscentrum,Markaryds kommun,Markaryds kommun,secondary_school
91333138,Kunskapscompaniets Gymnasium i Eskilstuna,Eskilstuna kommun,Eskilstuna kommun,secondary_school
26326048,Kunskapsgymnasiet Globen,Stockholms kommun,Stockholms kommun,secondary_school
12052268,Kunskapsgymnasiet Göteborg,Göteborgs kommun,Göteborgs kommun,secondary_school
91773491,Kunskapsgymnasiet Malmö,Malmö kommun,Malmö kommun,secondary_school
75575321,Kunskapsgymnasiet Norrköping,Norrköpings kommun,Norrköpings kommun,secondary_school
93488613,Kunskapsgymnasiet Uppsala,Uppsala kommun,Uppsala kommun,secondary_school
25379974,Kunskapsgymnasiet Västerås,Västerås kommun,Västerås kommun,secondary_school
86385479,Kunskapskällan,Herrljunga kommun,Herrljunga kommun,secondary_school
33249781,Kvinnerstagymnasiet,Örebro kommun,Örebro kommun,secondary_school
12745593,Kärrtorps gymnasium 12745593,Stockholms kommun,Stockholms kommun,secondary_school
22084183,Kärrtorps gymnasium 22084183,Stockholms kommun,Stockholms kommun,secondary_school
37839488,Kärrtorps gymnasium 37839488,Stockholms kommun,Stockholms kommun,secondary_school
88192227,"Kävlinge Lärcentrum, gymn.",Kävlinge kommun,Kävlinge kommun,secondary_school
71597051,L M Engströms gymnasium,Göteborgs kommun,Göteborgs kommun,secondary_school
69018222,LBS Ljud & Bildskolan Borås,Borås kommun,Borås kommun,secondary_school
53231578,LBS Ljud & Bildskolan Göteborg,Göteborgs kommun,Göteborgs kommun,secondary_school
47264019,LBS Ljud & Bildskolan Halmstad,Halmstads kommun,Halmstads kommun,secondary_school
68240485,LBS Ljud & Bildskolan Helsingborg,Helsingborgs kommun,Helsingborgs kommun,secondary_school
18594470,LBS Ljud & Bildskolan Jönköping,Jönköpings kommun,Jönköpings kommun,secondary_school
43251309,LBS Ljud & Bildskolan Kristianstad,Kristianstads kommun,Kristianstads kommun,secondary_school
86888278,LBS Ljud & Bildskolan Kungsbacka,Kungsbacka kommun,Kungsbacka kommun,secondary_school
86787111,LBS Ljud & Bildskolan Linköping,Linköpings kommun,Linköpings kommun,secondary_school
51449748,LBS Ljud & Bildskolan Lund,Lunds kommun,Lunds kommun,secondary_school
76204099,LBS Ljud & Bildskolan Motala,Motala kommun,Motala kommun,secondary_school
44285075,LBS Ljud & Bildskolan Nyköping,Nyköpings kommun,Nyköpings kommun,secondary_school
46256929,LBS Ljud & Bildskolan Stockholm,Stockholms kommun,Stockholms kommun,secondary_school
21400668,LBS Ljud & Bildskolan Trollhättan,Trollhättans kommun,Trollhättans kommun,secondary_school
66095163,LBS Ljud & Bildskolan Varberg,Varbergs kommun,Varbergs kommun,secondary_school
17083056,LBS Ljud & Bildskolan Växjö,Växjö kommun,Växjö kommun,secondary_school
43826783,Labora Gymnasium,Hylte kommun,Hylte kommun,secondary_school
75324351,Laestadiusskolan,Pajala kommun,Pajala kommun,secondary_school
59521477,Lagmansgymnasiet,Vara kommun,Vara kommun,secondary_school
77688926,"Lars Kaggskolan 1 NA, HV",Kalmar kommun,Kalmar kommun,secondary_school
